roomid,day,current_area,room_area,stock,shortage_until_next,distance_to_current_area,value
0,5,0,0,10,0,5,0.0
1,5,0,0,10,0,6,0.0
2,5,0,0,10,0,3,0.0
3,5,0,0,10,0,6,0.0
4,5,0,0,10,0,5,0.0
5,5,0,0,0,0,3,0.0
6,5,0,0,2,0,3,0.0
7,5,0,0,10,0,4,0.0
8,5,0,0,5,0,8,0.0
9,5,0,0,10,0,3,0.0
10,5,0,0,8,0,7,0.0
11,5,0,0,8,0,7,0.0
12,5,0,0,10,0,3,0.0
13,5,0,0,7,0,7,0.0
14,5,0,0,0,0,4,0.0
15,5,0,0,10,0,7,0.0
16,5,0,0,10,0,3,0.0
17,5,0,0,0,0,4,0.0
18,5,0,0,6,0,5,0.0
19,5,0,0,10,0,2,0.0
20,6,1,1,10,0,8,0.0
21,6,1,1,2,40,3,13.333333333333334
22,6,1,1,10,0,4,0.0
23,6,1,1,10,0,6,0.0
24,6,1,1,9,0,4,0.0
25,6,1,1,0,71,7,10.142857142857142
26,6,1,1,9,15,4,3.75
27,6,1,1,7,16,5,3.2
28,6,1,1,10,0,3,0.0
29,6,1,1,9,0,2,0.0
30,6,1,1,10,0,4,0.0
31,6,1,1,0,68,11,6.181818181818182
32,6,1,1,10,0,2,0.0
33,6,1,1,10,0,3,0.0
34,6,1,1,8,30,5,6.0
35,6,1,1,10,31,4,7.75
36,6,1,1,10,0,1,0.0
37,6,1,1,8,0,7,0.0
38,6,1,1,8,12,2,6.0
39,6,1,1,2,29,2,14.5
40,7,2,2,10,0,5,0.0
41,7,2,2,7,24,5,4.8
42,7,2,2,0,38,5,7.6
43,7,2,2,2,69,3,23.0
44,7,2,2,10,0,9,0.0
45,7,2,2,10,0,4,0.0
46,7,2,2,0,61,3,20.333333333333332
47,7,2,2,10,11,2,5.5
48,7,2,2,2,63,5,12.6
49,7,2,2,9,8,9,0.8888888888888888
50,7,2,2,10,0,2,0.0
51,7,2,2,0,48,2,24.0
52,7,2,2,10,57,1,57.0
53,7,2,2,10,0,2,0.0
54,7,2,2,10,0,3,0.0
55,7,2,2,10,0,4,0.0
56,7,2,2,10,0,4,0.0
57,7,2,2,9,10,3,3.3333333333333335
58,7,2,2,10,0,3,0.0
59,7,2,2,10,0,1,0.0
60,8,3,3,10,0,3,0.0
61,8,3,3,4,3,6,0.5
62,8,3,3,0,50,6,8.333333333333334
63,8,3,3,10,0,1,0.0
64,8,3,3,10,0,5,0.0
65,8,3,3,10,0,8,0.0
66,8,3,3,10,59,6,9.833333333333334
67,8,3,3,10,0,3,0.0
68,8,3,3,2,44,3,14.666666666666666
69,8,3,3,9,13,3,4.333333333333333
70,8,3,3,10,0,7,0.0
71,8,3,3,10,0,5,0.0
72,8,3,3,8,4,1,4.0
73,8,3,3,0,36,4,9.0
74,8,3,3,10,0,3,0.0
75,8,3,3,10,0,9,0.0
76,8,3,3,0,44,4,11.0
77,8,3,3,10,0,4,0.0
78,8,3,3,10,0,4,0.0
79,8,3,3,6,59,6,9.833333333333334
80,9,4,4,10,0,4,0.0
81,9,4,4,10,0,6,0.0
82,9,4,4,10,0,7,0.0
83,9,4,4,0,73,5,14.6
84,9,4,4,10,0,4,0.0
85,9,4,4,10,0,4,0.0
86,9,4,4,10,0,3,0.0
87,9,4,4,10,0,2,0.0
88,9,4,4,0,63,7,9.0
89,9,4,4,9,0,3,0.0
90,9,4,4,10,0,5,0.0
91,9,4,4,10,0,6,0.0
92,9,4,4,0,92,4,23.0
93,9,4,4,10,0,6,0.0
94,9,4,4,10,0,6,0.0
95,9,4,4,10,10,6,1.6666666666666667
96,9,4,4,10,0,6,0.0
97,9,4,4,10,0,2,0.0
98,9,4,4,8,3,6,0.5
99,9,4,4,0,76,5,15.2
0,10,0,0,10,0,5,0.0
1,10,0,0,10,0,6,0.0
2,10,0,0,10,0,3,0.0
3,10,0,0,10,0,6,0.0
4,10,0,0,10,0,5,0.0
5,10,0,0,6,50,3,16.666666666666668
6,10,0,0,2,36,3,12.0
7,10,0,0,10,0,4,0.0
8,10,0,0,7,1,8,0.125
9,10,0,0,10,0,3,0.0
10,10,0,0,10,0,7,0.0
11,10,0,0,10,0,7,0.0
12,10,0,0,10,0,3,0.0
13,10,0,0,9,12,7,1.7142857142857142
14,10,0,0,0,42,4,10.5
15,10,0,0,10,0,7,0.0
16,10,0,0,10,0,3,0.0
17,10,0,0,3,3,4,0.75
18,10,0,0,10,60,5,12.0
19,10,0,0,10,0,2,0.0
20,11,1,1,10,0,8,0.0
21,11,1,1,10,49,3,16.333333333333332
22,11,1,1,10,0,4,0.0
23,11,1,1,10,0,6,0.0
24,11,1,1,9,0,4,0.0
25,11,1,1,6,66,7,9.428571428571429
26,11,1,1,8,1,4,0.25
27,11,1,1,10,2,5,0.4
28,11,1,1,10,0,3,0.0
29,11,1,1,10,0,2,0.0
30,11,1,1,10,0,4,0.0
31,11,1,1,10,68,11,6.181818181818182
32,11,1,1,10,0,2,0.0
33,11,1,1,10,0,3,0.0
34,11,1,1,9,20,5,4.0
35,11,1,1,6,10,4,2.5
36,11,1,1,10,0,1,0.0
37,11,1,1,9,0,7,0.0
38,11,1,1,6,11,2,5.5
39,11,1,1,0,64,2,32.0
40,12,2,2,10,0,5,0.0
41,12,2,2,8,10,5,2.0
42,12,2,2,2,43,5,8.6
43,12,2,2,2,43,3,14.333333333333334
44,12,2,2,10,0,9,0.0
45,12,2,2,10,0,4,0.0
46,12,2,2,0,51,3,17.0
47,12,2,2,10,10,2,5.0
48,12,2,2,10,51,5,10.2
49,12,2,2,8,10,9,1.1111111111111112
50,12,2,2,10,0,2,0.0
51,12,2,2,0,40,2,20.0
52,12,2,2,0,61,1,61.0
53,12,2,2,10,0,2,0.0
54,12,2,2,10,0,3,0.0
55,12,2,2,10,0,4,0.0
56,12,2,2,10,0,4,0.0
57,12,2,2,9,2,3,0.6666666666666666
58,12,2,2,10,0,3,0.0
59,12,2,2,10,0,1,0.0
60,13,3,3,10,0,3,0.0
61,13,3,3,8,0,6,0.0
62,13,3,3,6,45,6,7.5
63,13,3,3,10,0,1,0.0
64,13,3,3,10,0,5,0.0
65,13,3,3,10,0,8,0.0
66,13,3,3,2,32,6,5.333333333333333
67,13,3,3,10,0,3,0.0
68,13,3,3,2,39,3,13.0
69,13,3,3,10,10,3,3.3333333333333335
70,13,3,3,10,0,7,0.0
71,13,3,3,8,0,5,0.0
72,13,3,3,6,2,1,2.0
73,13,3,3,0,60,4,15.0
74,13,3,3,10,0,3,0.0
75,13,3,3,10,0,9,0.0
76,13,3,3,6,32,4,8.0
77,13,3,3,10,0,4,0.0
78,13,3,3,10,0,4,0.0
79,13,3,3,6,30,6,5.0
80,14,4,4,10,0,4,0.0
81,14,4,4,10,0,6,0.0
82,14,4,4,10,0,7,0.0
83,14,4,4,0,66,5,13.2
84,14,4,4,10,0,4,0.0
85,14,4,4,10,0,4,0.0
86,14,4,4,10,0,3,0.0
87,14,4,4,10,0,2,0.0
88,14,4,4,2,18,7,2.5714285714285716
89,14,4,4,9,0,3,0.0
90,14,4,4,9,1,5,0.2
91,14,4,4,10,0,6,0.0
92,14,4,4,0,80,4,20.0
93,14,4,4,10,0,6,0.0
94,14,4,4,10,0,6,0.0
95,14,4,4,8,10,6,1.6666666666666667
96,14,4,4,10,0,6,0.0
97,14,4,4,10,0,2,0.0
98,14,4,4,9,1,6,0.16666666666666666
99,14,4,4,0,44,5,8.8
0,15,0,0,10,0,5,0.0
1,15,0,0,10,0,6,0.0
2,15,0,0,10,0,3,0.0
3,15,0,0,10,0,6,0.0
4,15,0,0,10,0,5,0.0
5,15,0,0,6,50,3,16.666666666666668
6,15,0,0,6,54,3,18.0
7,15,0,0,10,0,4,0.0
8,15,0,0,8,3,8,0.375
9,15,0,0,10,0,3,0.0
10,15,0,0,9,0,7,0.0
11,15,0,0,9,0,7,0.0
12,15,0,0,10,0,3,0.0
13,15,0,0,5,2,7,0.2857142857142857
14,15,0,0,0,37,4,9.25
15,15,0,0,10,0,7,0.0
16,15,0,0,10,0,3,0.0
17,15,0,0,3,4,4,1.0
18,15,0,0,2,56,5,11.2
19,15,0,0,10,0,2,0.0
20,16,1,1,10,0,8,0.0
21,16,1,1,0,65,3,21.666666666666668
22,16,1,1,10,0,4,0.0
23,16,1,1,10,0,6,0.0
24,16,1,1,10,0,4,0.0
25,16,1,1,0,49,7,7.0
26,16,1,1,5,2,4,0.5
27,16,1,1,8,20,5,4.0
28,16,1,1,10,0,3,0.0
29,16,1,1,10,0,2,0.0
30,16,1,1,10,0,4,0.0
31,16,1,1,0,57,11,5.181818181818182
32,16,1,1,10,0,2,0.0
33,16,1,1,10,0,3,0.0
34,16,1,1,10,30,5,6.0
35,16,1,1,6,54,4,13.5
36,16,1,1,10,0,1,0.0
37,16,1,1,9,0,7,0.0
38,16,1,1,10,4,2,2.0
39,16,1,1,0,38,2,19.0
40,17,2,2,10,0,5,0.0
41,17,2,2,10,12,5,2.4
42,17,2,2,0,64,5,12.8
43,17,2,2,6,42,3,14.0
44,17,2,2,10,0,9,0.0
45,17,2,2,10,0,4,0.0
46,17,2,2,0,46,3,15.333333333333334
47,17,2,2,8,2,2,1.0
48,17,2,2,10,36,5,7.2
49,17,2,2,7,1,9,0.1111111111111111
50,17,2,2,10,0,2,0.0
51,17,2,2,0,43,2,21.5
52,17,2,2,0,56,1,56.0
53,17,2,2,10,0,2,0.0
54,17,2,2,10,0,3,0.0
55,17,2,2,10,0,4,0.0
56,17,2,2,10,0,4,0.0
57,17,2,2,6,10,3,3.3333333333333335
58,17,2,2,10,0,3,0.0
59,17,2,2,10,0,1,0.0
60,18,3,3,10,0,3,0.0
61,18,3,3,7,7,6,1.1666666666666667
62,18,3,3,6,63,6,10.5
63,18,3,3,10,0,1,0.0
64,18,3,3,10,0,5,0.0
65,18,3,3,10,0,8,0.0
66,18,3,3,6,44,6,7.333333333333333
67,18,3,3,10,0,3,0.0
68,18,3,3,6,36,3,12.0
69,18,3,3,10,19,3,6.333333333333333
70,18,3,3,10,0,7,0.0
71,18,3,3,9,0,5,0.0
72,18,3,3,9,2,1,2.0
73,18,3,3,0,48,4,12.0
74,18,3,3,10,0,3,0.0
75,18,3,3,10,0,9,0.0
76,18,3,3,6,36,4,9.0
77,18,3,3,10,0,4,0.0
78,18,3,3,10,0,4,0.0
79,18,3,3,6,60,6,10.0
80,19,4,4,10,0,4,0.0
81,19,4,4,10,0,6,0.0
82,19,4,4,10,0,7,0.0
83,19,4,4,0,71,5,14.2
84,19,4,4,10,0,4,0.0
85,19,4,4,10,0,4,0.0
86,19,4,4,10,0,3,0.0
87,19,4,4,10,0,2,0.0
88,19,4,4,0,36,7,5.142857142857143
89,19,4,4,10,0,3,0.0
90,19,4,4,10,0,5,0.0
91,19,4,4,10,0,6,0.0
92,19,4,4,0,73,4,18.25
93,19,4,4,10,0,6,0.0
94,19,4,4,10,0,6,0.0
95,19,4,4,8,11,6,1.8333333333333333
96,19,4,4,10,0,6,0.0
97,19,4,4,10,0,2,0.0
98,19,4,4,9,2,6,0.3333333333333333
99,19,4,4,0,71,5,14.2
0,20,0,0,10,0,5,0.0
1,20,0,0,10,0,6,0.0
2,20,0,0,10,0,3,0.0
3,20,0,0,10,0,6,0.0
4,20,0,0,10,0,5,0.0
5,20,0,0,6,56,3,18.666666666666668
6,20,0,0,0,73,3,24.333333333333332
7,20,0,0,10,0,4,0.0
8,20,0,0,7,2,8,0.25
9,20,0,0,10,0,3,0.0
10,20,0,0,9,0,7,0.0
11,20,0,0,8,0,7,0.0
12,20,0,0,10,0,3,0.0
13,20,0,0,6,10,7,1.4285714285714286
14,20,0,0,10,41,4,10.25
15,20,0,0,10,0,7,0.0
16,20,0,0,10,0,3,0.0
17,20,0,0,7,0,4,0.0
18,20,0,0,2,53,5,10.6
19,20,0,0,10,0,2,0.0
20,21,1,1,10,0,8,0.0
21,21,1,1,6,48,3,16.0
22,21,1,1,10,0,4,0.0
23,21,1,1,10,0,6,0.0
24,21,1,1,10,0,4,0.0
25,21,1,1,10,43,7,6.142857142857143
26,21,1,1,6,9,4,2.25
27,21,1,1,10,10,5,2.0
28,21,1,1,10,0,3,0.0
29,21,1,1,10,0,2,0.0
30,21,1,1,10,0,4,0.0
31,21,1,1,2,61,11,5.545454545454546
32,21,1,1,10,0,2,0.0
33,21,1,1,10,0,3,0.0
34,21,1,1,10,26,5,5.2
35,21,1,1,10,33,4,8.25
36,21,1,1,10,0,1,0.0
37,21,1,1,8,0,7,0.0
38,21,1,1,8,10,2,5.0
39,21,1,1,6,54,2,27.0
40,22,2,2,10,0,5,0.0
41,22,2,2,8,22,5,4.4
42,22,2,2,10,46,5,9.2
43,22,2,2,6,51,3,17.0
44,22,2,2,10,0,9,0.0
45,22,2,2,10,0,4,0.0
46,22,2,2,0,53,3,17.666666666666668
47,22,2,2,8,4,2,2.0
48,22,2,2,6,63,5,12.6
49,22,2,2,8,11,9,1.2222222222222223
50,22,2,2,10,0,2,0.0
51,22,2,2,0,49,2,24.5
52,22,2,2,10,60,1,60.0
53,22,2,2,10,0,2,0.0
54,22,2,2,10,0,3,0.0
55,22,2,2,10,0,4,0.0
56,22,2,2,10,0,4,0.0
57,22,2,2,10,0,3,0.0
58,22,2,2,10,0,3,0.0
59,22,2,2,10,0,1,0.0
60,23,3,3,10,0,3,0.0
61,23,3,3,6,5,6,0.8333333333333334
62,23,3,3,6,46,6,7.666666666666667
63,23,3,3,10,0,1,0.0
64,23,3,3,10,0,5,0.0
65,23,3,3,10,0,8,0.0
66,23,3,3,0,70,6,11.666666666666666
67,23,3,3,9,0,3,0.0
68,23,3,3,6,61,3,20.333333333333332
69,23,3,3,9,16,3,5.333333333333333
70,23,3,3,10,0,7,0.0
71,23,3,3,8,0,5,0.0
72,23,3,3,8,10,1,10.0
73,23,3,3,0,33,4,8.25
74,23,3,3,10,0,3,0.0
75,23,3,3,10,0,9,0.0
76,23,3,3,6,47,4,11.75
77,23,3,3,10,0,4,0.0
78,23,3,3,10,0,4,0.0
79,23,3,3,2,34,6,5.666666666666667
80,24,4,4,10,0,4,0.0
81,24,4,4,10,0,6,0.0
82,24,4,4,10,0,7,0.0
83,24,4,4,0,60,5,12.0
84,24,4,4,10,0,4,0.0
85,24,4,4,10,0,4,0.0
86,24,4,4,10,0,3,0.0
87,24,4,4,10,0,2,0.0
88,24,4,4,2,49,7,7.0
89,24,4,4,9,0,3,0.0
90,24,4,4,8,0,5,0.0
91,24,4,4,10,0,6,0.0
92,24,4,4,0,90,4,22.5
93,24,4,4,10,0,6,0.0
94,24,4,4,10,0,6,0.0
95,24,4,4,10,0,6,0.0
96,24,4,4,10,0,6,0.0
97,24,4,4,10,0,2,0.0
98,24,4,4,10,4,6,0.6666666666666666
99,24,4,4,2,68,5,13.6
0,25,0,0,10,0,5,0.0
1,25,0,0,10,0,6,0.0
2,25,0,0,10,0,3,0.0
3,25,0,0,10,0,6,0.0
4,25,0,0,10,0,5,0.0
5,25,0,0,6,48,3,16.0
6,25,0,0,2,21,3,7.0
7,25,0,0,10,0,4,0.0
8,25,0,0,6,2,8,0.25
9,25,0,0,10,0,3,0.0
10,25,0,0,10,0,7,0.0
11,25,0,0,9,0,7,0.0
12,25,0,0,10,0,3,0.0
13,25,0,0,6,7,7,1.0
14,25,0,0,0,43,4,10.75
15,25,0,0,10,0,7,0.0
16,25,0,0,10,0,3,0.0
17,25,0,0,1,4,4,1.0
18,25,0,0,6,54,5,10.8
19,25,0,0,10,0,2,0.0
20,26,1,1,10,0,8,0.0
21,26,1,1,6,34,3,11.333333333333334
22,26,1,1,10,0,4,0.0
23,26,1,1,10,0,6,0.0
24,26,1,1,9,0,4,0.0
25,26,1,1,2,37,7,5.285714285714286
26,26,1,1,9,0,4,0.0
27,26,1,1,7,5,5,1.0
28,26,1,1,10,0,3,0.0
29,26,1,1,10,0,2,0.0
30,26,1,1,10,0,4,0.0
31,26,1,1,10,56,11,5.090909090909091
32,26,1,1,10,0,2,0.0
33,26,1,1,10,0,3,0.0
34,26,1,1,7,11,5,2.2
35,26,1,1,6,21,4,5.25
36,26,1,1,10,0,1,0.0
37,26,1,1,10,0,7,0.0
38,26,1,1,9,10,2,5.0
39,26,1,1,10,21,2,10.5
40,27,2,2,10,0,5,0.0
41,27,2,2,8,10,5,2.0
42,27,2,2,0,20,5,4.0
43,27,2,2,0,44,3,14.666666666666666
44,27,2,2,10,0,9,0.0
45,27,2,2,10,0,4,0.0
46,27,2,2,0,36,3,12.0
47,27,2,2,8,4,2,2.0
48,27,2,2,2,39,5,7.8
49,27,2,2,6,4,9,0.4444444444444444
50,27,2,2,10,0,2,0.0
51,27,2,2,2,28,2,14.0
52,27,2,2,6,35,1,35.0
53,27,2,2,10,0,2,0.0
54,27,2,2,10,0,3,0.0
55,27,2,2,10,0,4,0.0
56,27,2,2,10,0,4,0.0
57,27,2,2,10,4,3,1.3333333333333333
58,27,2,2,10,0,3,0.0
59,27,2,2,10,0,1,0.0
60,28,3,3,10,0,3,0.0
61,28,3,3,6,10,6,1.6666666666666667
62,28,3,3,2,34,6,5.666666666666667
63,28,3,3,10,0,1,0.0
64,28,3,3,10,0,5,0.0
65,28,3,3,10,0,8,0.0
66,28,3,3,10,26,6,4.333333333333333
67,28,3,3,10,0,3,0.0
68,28,3,3,2,21,3,7.0
69,28,3,3,9,15,3,5.0
70,28,3,3,10,0,7,0.0
71,28,3,3,10,0,5,0.0
72,28,3,3,8,13,1,13.0
73,28,3,3,0,31,4,7.75
74,28,3,3,10,0,3,0.0
75,28,3,3,10,0,9,0.0
76,28,3,3,10,25,4,6.25
77,28,3,3,10,0,4,0.0
78,28,3,3,10,0,4,0.0
79,28,3,3,10,36,6,6.0
80,29,4,4,10,0,4,0.0
81,29,4,4,10,0,6,0.0
82,29,4,4,10,0,7,0.0
83,29,4,4,0,55,5,11.0
84,29,4,4,10,0,4,0.0
85,29,4,4,10,0,4,0.0
86,29,4,4,10,0,3,0.0
87,29,4,4,10,0,2,0.0
88,29,4,4,10,14,7,2.0
89,29,4,4,10,0,3,0.0
90,29,4,4,10,0,5,0.0
91,29,4,4,10,0,6,0.0
92,29,4,4,0,76,4,19.0
93,29,4,4,10,0,6,0.0
94,29,4,4,10,0,6,0.0
95,29,4,4,7,5,6,0.8333333333333334
96,29,4,4,10,0,6,0.0
97,29,4,4,10,0,2,0.0
98,29,4,4,8,0,6,0.0
99,29,4,4,0,43,5,8.6
0,30,0,0,10,0,5,0.0
1,30,0,0,10,0,6,0.0
2,30,0,0,10,0,3,0.0
3,30,0,0,10,0,6,0.0
4,30,0,0,10,0,5,0.0
5,30,0,0,10,41,3,13.666666666666666
6,30,0,0,6,26,3,8.666666666666666
7,30,0,0,10,0,4,0.0
8,30,0,0,2,3,8,0.375
9,30,0,0,10,0,3,0.0
10,30,0,0,8,0,7,0.0
11,30,0,0,9,0,7,0.0
12,30,0,0,10,0,3,0.0
13,30,0,0,9,10,7,1.4285714285714286
14,30,0,0,0,38,4,9.5
15,30,0,0,10,0,7,0.0
16,30,0,0,10,0,3,0.0
17,30,0,0,0,5,4,1.25
18,30,0,0,0,46,5,9.2
19,30,0,0,10,0,2,0.0
20,31,1,1,10,0,8,0.0
21,31,1,1,6,28,3,9.333333333333334
22,31,1,1,10,0,4,0.0
23,31,1,1,10,0,6,0.0
24,31,1,1,7,0,4,0.0
25,31,1,1,10,34,7,4.857142857142857
26,31,1,1,8,2,4,0.5
27,31,1,1,10,7,5,1.4
28,31,1,1,10,0,3,0.0
29,31,1,1,10,0,2,0.0
30,31,1,1,10,0,4,0.0
31,31,1,1,6,33,11,3.0
32,31,1,1,10,0,2,0.0
33,31,1,1,10,0,3,0.0
34,31,1,1,10,16,5,3.2
35,31,1,1,2,20,4,5.0
36,31,1,1,10,0,1,0.0
37,31,1,1,9,0,7,0.0
38,31,1,1,8,11,2,5.5
39,31,1,1,10,18,2,9.0
40,32,2,2,10,0,5,0.0
41,32,2,2,8,11,5,2.2
42,32,2,2,2,24,5,4.8
43,32,2,2,10,35,3,11.666666666666666
44,32,2,2,10,0,9,0.0
45,32,2,2,10,0,4,0.0
46,32,2,2,0,41,3,13.666666666666666
47,32,2,2,8,5,2,2.5
48,32,2,2,0,44,5,8.8
49,32,2,2,10,5,9,0.5555555555555556
50,32,2,2,10,0,2,0.0
51,32,2,2,0,41,2,20.5
52,32,2,2,2,44,1,44.0
53,32,2,2,10,0,2,0.0
54,32,2,2,10,0,3,0.0
55,32,2,2,10,0,4,0.0
56,32,2,2,10,0,4,0.0
57,32,2,2,8,5,3,1.6666666666666667
58,32,2,2,10,0,3,0.0
59,32,2,2,10,0,1,0.0
60,33,3,3,10,0,3,0.0
61,33,3,3,3,6,6,1.0
62,33,3,3,10,33,6,5.5
63,33,3,3,10,0,1,0.0
64,33,3,3,10,0,5,0.0
65,33,3,3,10,0,8,0.0
66,33,3,3,10,23,6,3.8333333333333335
67,33,3,3,10,0,3,0.0
68,33,3,3,6,25,3,8.333333333333334
69,33,3,3,9,6,3,2.0
70,33,3,3,10,0,7,0.0
71,33,3,3,8,0,5,0.0
72,33,3,3,9,9,1,9.0
73,33,3,3,0,30,4,7.5
74,33,3,3,10,0,3,0.0
75,33,3,3,10,0,9,0.0
76,33,3,3,2,44,4,11.0
77,33,3,3,10,0,4,0.0
78,33,3,3,10,0,4,0.0
79,33,3,3,2,26,6,4.333333333333333
80,34,4,4,10,0,4,0.0
81,34,4,4,10,0,6,0.0
82,34,4,4,10,0,7,0.0
83,34,4,4,0,65,5,13.0
84,34,4,4,10,0,4,0.0
85,34,4,4,10,0,4,0.0
86,34,4,4,10,0,3,0.0
87,34,4,4,10,0,2,0.0
88,34,4,4,0,28,7,4.0
89,34,4,4,9,0,3,0.0
90,34,4,4,8,0,5,0.0
91,34,4,4,10,0,6,0.0
92,34,4,4,0,75,4,18.75
93,34,4,4,10,0,6,0.0
94,34,4,4,10,0,6,0.0
95,34,4,4,8,2,6,0.3333333333333333
96,34,4,4,10,0,6,0.0
97,34,4,4,10,0,2,0.0
98,34,4,4,9,1,6,0.16666666666666666
99,34,4,4,0,48,5,9.6
0,35,0,0,10,0,5,0.0
1,35,0,0,10,0,6,0.0
2,35,0,0,10,0,3,0.0
3,35,0,0,10,0,6,0.0
4,35,0,0,10,0,5,0.0
5,35,0,0,0,55,3,18.333333333333332
6,35,0,0,6,19,3,6.333333333333333
7,35,0,0,10,0,4,0.0
8,35,0,0,5,0,8,0.0
9,35,0,0,10,0,3,0.0
10,35,0,0,9,0,7,0.0
11,35,0,0,10,0,7,0.0
12,35,0,0,10,0,3,0.0
13,35,0,0,5,0,7,0.0
14,35,0,0,0,33,4,8.25
15,35,0,0,10,0,7,0.0
16,35,0,0,10,0,3,0.0
17,35,0,0,1,5,4,1.25
18,35,0,0,6,43,5,8.6
19,35,0,0,10,0,2,0.0
20,36,1,1,10,0,8,0.0
21,36,1,1,6,46,3,15.333333333333334
22,36,1,1,10,0,4,0.0
23,36,1,1,10,0,6,0.0
24,36,1,1,7,0,4,0.0
25,36,1,1,6,33,7,4.714285714285714
26,36,1,1,9,4,4,1.0
27,36,1,1,7,10,5,2.0
28,36,1,1,10,0,3,0.0
29,36,1,1,10,0,2,0.0
30,36,1,1,10,0,4,0.0
31,36,1,1,6,43,11,3.909090909090909
32,36,1,1,10,0,2,0.0
33,36,1,1,10,0,3,0.0
34,36,1,1,9,24,5,4.8
35,36,1,1,6,29,4,7.25
36,36,1,1,10,0,1,0.0
37,36,1,1,10,0,7,0.0
38,36,1,1,8,1,2,0.5
39,36,1,1,2,34,2,17.0
40,37,2,2,10,0,5,0.0
41,37,2,2,10,7,5,1.4
42,37,2,2,6,34,5,6.8
43,37,2,2,10,29,3,9.666666666666666
44,37,2,2,10,0,9,0.0
45,37,2,2,10,0,4,0.0
46,37,2,2,0,35,3,11.666666666666666
47,37,2,2,8,6,2,3.0
48,37,2,2,2,42,5,8.4
49,37,2,2,9,5,9,0.5555555555555556
50,37,2,2,10,0,2,0.0
51,37,2,2,0,32,2,16.0
52,37,2,2,6,43,1,43.0
